지점명,date,nickname,review_content,wait_time
한양대점,2025년 6월 29일 일요일,묘아29,"어제 기본 백숙 먹고 반해서 오늘은 얼큰 백숙 먹으러 또 왔어요.닭다리살은 여전히 부드럽고, 닭안심은 샤브샤브처럼 살짝 익혀 먹는 재미까지!얼큰한 국물까지 시원하게 퍼지니 몸이 확 풀리는 느낌이에요.이틀 연속 와도 질리지 않는 이 집… 다음엔 오리전병 도전하러 또 올 예정입니다 😊더보기",바로 입장
한양대점,2025년 7월 26일 토요일,rab****,인스타에 오리고기 보고 왔는데 다른 맛있는 메뉴도 엄청 다양하네요!! 매장도 깔끔하고 데이트하러 오기 좋아요!ㅎㅎ,바로 입장
한양대점,2025년 7월 4일 금요일,별사탕3298,생긴지 얼마안되서 가게도 깨끗하고 직원들도 친절하게 대해주셨습니다. 음식은 닭과 오리 위주의 메뉴였구요 시그니쳐가 닭전골과 진흙오리 전병인것같아서 세트로 시켜먹으니 세트할인도 적용되서 좋더라구요. 3명이서 먹어도 남을 많큼 양도많구요 저녁 안드시고 오셔도 식사대용으로도 넉넉합니다. 닭전골은 육수가 진짜맛있어서 한번 리필했는데도 남김없이 먹을만큼 술과 잘어울려서 맛있게 먹구갑니다. 담에 또올께요🩷🩷더보기,바로 입장
한양대점,2025년 6월 28일 토요일,묘아29,"남편이 가보고싶다 매번 말한곳이 왕십리에 생겨서 바로 들어왔어요!닭다리살은 씹을 틈도 없이 사르르 녹을 만큼 부드럽고, 닭안심은 샤브샤브처럼 살짝 익혀 먹는 방식!닭요리 하나에도 이렇게 정성을 다하다니!담백하면서도 깊은 맛, 완전 추천합니다.더보기",바로 입장
한양대점,2025년 7월 5일 토요일,germe,"정말 단골될꺼같아요… 너무 맛있고 가성비 최고입니다..주변친구들더 너무 맛있대요!오리는 이번에 여의도 더현대들어간다던데, 꼭가봐야겠어요!더보기",바로 입장
한양대점,2025년 7월 19일 토요일,오리동절,"도심속 계곡에 온거같아요!인스타보고 오리먹으러 왔는데 품절이라 못먹지만,,진짜 계곡느낌 낭낭한 백숙 전문점인거같아요~안주 다 너무 맘에들어서 다음에도 또 와야될 것 같아용!!더보기",바로 입장
한양대점,2025년 7월 28일 월요일,lee****,친구들끼리 술마시러 왔는데 너무 분위기 좋고 음식도 다 맛있네요 :),바로 입장
한양대점,2025년 7월 15일 화요일,ddu****,닭발도 맛있고 닭전골도 정말 맛있었러요!! 그리고 저 오미자 하이볼 하나도 안쓰고 달달한게 너무 좋았어요!,바로 입장
한양대점,2025년 7월 28일 월요일,맛있는갱얼쥐,계속 오고 싶었는데 와서 좋아요 ㅎㅎ 음식도 맛있고 또 방문 하고싶습니다!,바로 입장
한양대점,2025년 7월 13일 일요일,뉴올드스쿨,분위기도좋고 안주도좋고 다들 친절하셔서 너무좋아요! 진짜 너무맛있어서 단골될듯요 다음에 또올게요!!,바로 입장
한양대점,2025년 7월 27일 일요일,나용준38,여자친구랑 데이트하러 왔어요. 맛있어요. 만족합니다!,바로 입장
한양대점,2025년 7월 17일 목요일,닌니45,2인 원기회복 세트에요맛있고 구성좋아요!,바로 입장
한양대점,2025년 6월 26일 목요일,곰비34,더위를 많이 타서 풀냉방 아닌 가게는 못가요시원해서 술먹을 맛 남추우면 담요도 주셔서 친구들 눈치도 안보입니다이번 여름 자주올게요 사장님 번창하세요!🎉(아 물론 안주도 맛있어요 막입 아닙니다)더보기,바로 입장
한양대점,2025년 6월 21일 토요일,Dahyunie,와 정말 옛날 한국스러운 곳이예요… 2인세트 먹었는데 진짜 맛있구 한양대앞에 이런데가 생기다니!!! 대만족 자주올듯!! 오미자하이볼도 완전맛있어요 ㅠㅠ 왕추천,바로 입장
한양대점,2025년 7월 26일 토요일,zin****,맛있게 잘 먹었습니다,바로 입장
한양대점,2025년 7월 24일 목요일,연뚜뚜뚜뚜,진짜 근래 간 술집 중 젤 마싯어요ㅠㅠㅠㅠㅠ 너무너무 조음!!!!,바로 입장
한양대점,2025년 7월 19일 토요일,yon****,"음식,분위기 너무 좋습니다 주말 데이트로 저녁 식사겸 술한잔 추천합니다",바로 입장
한양대점,2025년 7월 25일 금요일,깻잎12,오리전병 먹으러왔는데 인테리어도 맘에 들고술이 다양하게 있어서 너무 좋아요여자친구가 좋아했어요 차끌고 오지 마세요👍,30분 이내
한양대점,2025년 7월 24일 목요일,yjmkdoo,오리 ㄹㅇ 섹시 푸드;;,30분 이내
한양대점,2025년 7월 3일 목요일,슈퍼맨2642,오랜만에 특별한메뉴에 맛있는 안주 먹고갑니다.,바로 입장
한양대점,2025년 7월 20일 일요일,어이쿠얏,음식 다 맛있어요👍🏻특히 진흙오리전병 굿,바로 입장
한양대점,2025년 6월 21일 토요일,서현851,왕십리 새로생긴 술집이라 와봤는데 분위기도 너무 좋고 안주도 진짜 맛있어요~ 술이 술술 들어가요~~👍👍다들 한양대 오시면 꼭 오세용🥰🥰,바로 입장
한양대점,2025년 7월 19일 토요일,dha****,오리전병 꼭드세요 진짜 맛있습니다!!!전골도 중독성있는맛이에요,바로 입장
한양대점,2025년 7월 21일 월요일,ah0****,여기 너무 맛있어서 다음에 또 오고싶어요!!,바로 입장
한양대점,2025년 6월 27일 금요일,섭섭스스,비주얼도 훌륭하고 맛도 좋습니다직원분들도 정말 친절하세요 ! 강추입니다,바로 입장
한양대점,2025년 7월 2일 수요일,sej****,양도 많고 맛있네요!! 직원 분들도 친절해서 너무 좋았어요!!,바로 입장
한양대점,2025년 7월 10일 목요일,rnlcks10,안주도맛있고 음악도 좋아요 도란도란얘기하기좋아요,바로 입장
한양대점,2025년 7월 26일 토요일,윰늄니,아리계곡 왕십리점 방문했는데 완전 맛있어요!! 메뉴도 특별하고!! 여름에 원기회복하기 좋은 장소!! 추천해용,30분 이내
한양대점,2025년 6월 29일 일요일,저엉젼79,지나가는 길에 새로 생겼길래 들어왔는데 서비스 웰컴주도 주고 너무 친절하세요!!! 단골 예약입니닷,바로 입장
한양대점,2025년 6월 27일 금요일,SY4973,오랜만에 동기들이랑 한양대 근처에서 놀았는데 분위기도 좋고 안주도 맛있어용🥹❤️,바로 입장
한양대점,2025년 7월 14일 월요일,Ivory1126,닭전골과 진흙오리전병을 같이 먹을수있고분위기도 좋아요,바로 입장
한양대점,2025년 7월 3일 목요일,pra****,맛있는데 가격도 안비싸고 분위기도 좋아요!,바로 입장
한양대점,2025년 7월 8일 화요일,조아라Ara,잘먹고갑니다 :)),바로 입장
한양대점,2025년 7월 1일 화요일,vovgirl20,"오랜만에 한양대 왔는데 새로운 곳 생겨서 들러봤어요 생각보다 음식도 너무 맛있고 맛에 비해 가격도 너무 싸요 가성비 제대로 입니다 👍🏻👍🏻 여기서 좀만 먹구 2차 가려 했는데 2,3차 여기서 끝내여 ❤️더보기",바로 입장
한양대점,2025년 7월 18일 금요일,헤진스,맛있고 2층도 있어서 자리가 넉넉해요!인테리어도 이쁘고 알탕 짬뽕탕 맛잇어오!!,바로 입장
한양대점,2025년 7월 3일 목요일,chr****,좋은 사람들과 오기 좋은 곳.. 독특한 안주들과 센스 있는 메뉴명까지.. 안주가 맛있고 사장님이 친절하십니다. 정말 느좋 술집입니다.,바로 입장
한양대점,2025년 7월 19일 토요일,이창민2,최고...왕십리 내 최고 맛집 중 하나입니다툭히 노래가...캬... 향수병 장난 아니네요,바로 입장
한양대점,2025년 7월 1일 화요일,hso****,비주얼 완전 취향저격이에요!!! 맛도 진짜진짜 짱이에요!!!!!!!!!!! 또 올게용😍,바로 입장
한양대점,2025년 6월 29일 일요일,최민서191,안주가 다양하고 맛있는데 술까지 다양해서 좋았어요! 직원분들도 찬절하시구 서비스로 주신 안주도 너무 맛있어서 싹 비웠습니다!!자주 올 것 같아요><더보기,바로 입장
한양대점,2025년 6월 26일 목요일,무냐진,"음식이 친절하고 사장님이 맛있어요😎지금 오시면 서비스 많이 주십니다 여러분 지금이에요!!!!(참고로 사진에 나와있는 모든 안주 +술 서비스임)여러분 진짜 당장 달려오세요,,더보기",바로 입장
한양대점,2025년 7월 3일 목요일,cjy****,"백숙에 칼국수,누룽지 사리 조합 너무 좋고 서울에서 이런 맛을 느끼니 새로웠습니다ㅎ 남자 넷이갔는데 호불호없이 좋았고 나올땐 커플들이 꽤 많았습니다 오리훈제 꼭 시켜드세요더보기",바로 입장
한양대점,2025년 7월 2일 수요일,노윤현37,순두부 곱창 전골 먹었는데 적당히 맵고 맛있었어요! 사장님도 친절하시구 인테리어도 만족입니다. 노래가 완전 제 취향이라 즐겁게 술 마셨네요ㅎㅎ,바로 입장
한양대점,2025년 6월 28일 토요일,ekqlemtlfqk21,한양대에 생겨서 너무좋아요 술종류도 많고 맛있어여,바로 입장
한양대점,2025년 6월 23일 월요일,지금 내 맘,새로 생겨서 그런지 인테리어도 좋고 깨끗합니다!음식도 너무 맛있어요~~~,바로 입장
한양대점,2025년 6월 28일 토요일,hun****,아귀 간이 진짜진짜 맛있고 그냥 아귀간 육회 먹어야헤요 서비스 안주도 너무 맛있고 이집은 그냥 안주가 맛도뤼에요.. 사진을 못찍는 사람이라 너무 아쉬워요..다들 와서 뭐라도 시켜봐요 그냥 다 맛있어요더보기,바로 입장
한양대점,2025년 6월 20일 금요일,파랑새아동발달센터,분위기 너무 좋고 너무 맛있어요,바로 입장
한양대점,2025년 7월 26일 토요일,올때 메로나,다른 지점을 먼저 방문했었는데 정말 맛있더라구요 ㅎㅎㅎㅎ이 지점도 기대가 되네요~~,바로 입장
한양대점,2025년 7월 25일 금요일,slo****,다양하고 흔하지 않은 메뉴들  느므 좋아용~,바로 입장
한양대점,2025년 7월 25일 금요일,dle****,긴말x 실패x,30분 이내
한양대점,2025년 7월 25일 금요일,Strada,누룽지 추가하세요 존맛탱,바로 입장
한양대점,2025년 6월 28일 토요일,won****,맛있어요. 서비스가 좋아요.,바로 입장
한양대점,2025년 7월 25일 금요일,윤현주48,오리전병 가격도 괜찮고 맛있어요!!! 전병 먹으러 또 올 것 같습니다👍,30분 이내
한양대점,2025년 7월 23일 수요일,만서46,오리가 진짜 개맛있습니다 !!!!!!!!!!!!,30분 이내
한양대점,2025년 7월 1일 화요일,나의짱,신규 오픈하고 바로 왔는데 음식이 너무 맛있어서두번째 방문!얼큰전골이든 사이드 메뉴가 맛있어요.강추천!더보기,바로 입장
한양대점,2025년 7월 4일 금요일,mk****,"안주도 맛있고, 내부도 너무 깔끔하고, 노래 선곡도 엄청 좋아요👍👍👍👍👍다시 올 의향 매우 있습니다 ㅎㅎㅎ!!!!!",바로 입장
한양대점,2025년 7월 21일 월요일,회원,친절하시그 최애맛집중 하나인 아리계곡이 왕십리에 생겨서 좋아요!!!!,바로 입장
한양대점,2025년 7월 21일 월요일,점면선건축,너무 맛있게 잘 먹었습니다!!!😀😀😀,바로 입장
한양대점,2025년 7월 22일 화요일,990****,맛있어요...! 특이합니다,바로 입장
한양대점,2025년 6월 28일 토요일,kyl****,지나가다가 분위기가 좋아보여서 들어왔는데 너무 맛있고 재밌게 먹구 갑니다ㅎㅎㅎ,바로 입장
한양대점,2025년 7월 27일 일요일,핑크공주49,새로오픈해서 인테리어도 좋구 무엇보다 직원분들 친절하시네요왕십리 좀 오래되어 위생적이지 못한 술집이 몇군데 있어서 신경쓰였는데 자주갈거같아요더보기,바로 입장
한양대점,2025년 6월 20일 금요일,음파05,우와 여기 개 존 맛 탱 분위기랑 안주 맛나요여기 또 와야겠어요잘 먹었습니당,바로 입장
한양대점,2025년 7월 26일 토요일,asd6983,아리계곡 정말 좋아하는데 왕십리에도 신규오픈했다해서 왔어요!  역시 정말 맛있고 술도 다양해서 너무좋아요ㅜㅜ,바로 입장
한양대점,2025년 7월 13일 일요일,이민아6582,오랜만에 만나서 덕분에 좋은시간 보냈어요 감사합니다,바로 입장
한양대점,2025년 6월 19일 목요일,독일갈랭,서비스로 주신 샐러드도 너무 맛있고 전골 비주얼이 너무 좋아요!! 다들 한 번 와보세요!!😛,바로 입장
한양대점,2025년 7월 20일 일요일,정연31,엄청 커서 웨이팅으로 오래 기다리지 않고 먹을 수 있을 수 있을 것 같아요! 분위기도 좋아서 연인이랑 오기 좋은 것 같아요,바로 입장
한양대점,2025년 7월 19일 토요일,이정진42,안주가 다양하고 분위기가 좋습니다. 직원분도 무척 친절하셔서 좋았습니다.,바로 입장
한양대점,2025년 6월 19일 목요일,HYEFAL,오리고기 묵 무침 맛있게 먹었어용서비스로 꽈리고추볶음? 주셨는데 그것두 넘 맛있더라구요😋,바로 입장
한양대점,2025년 7월 2일 수요일,소금빵맨요,너무 맛있네요 가성비도 좋네요!,바로 입장
한양대점,2025년 6월 30일 월요일,구동완96,너무 예쁜 비주얼!,바로 입장
한양대점,2025년 6월 29일 일요일,회원,정말 여기가세요 최고에요,바로 입장
한양대점,2025년 6월 29일 일요일,dnd****,"새로 생긴 곳이라 가봤는데, 맛도 좋고 분위기도 좋아요!!",바로 입장
한양대점,2025년 7월 24일 목요일,ㄱ형태,처음 와봤는데 집 가까운 곳에 있어서 좋은 거 같아요 !! 앞으로 애용할 듯🙌🏻,바로 입장
한양대점,2025년 7월 18일 금요일,Jeffkiim,진짜 닭전골 너무 맛있어요!! 나중에 또 오고싶어요!!,10분 이내 
한양대점,2025년 6월 20일 금요일,녜자,맛있어요👍🏻👍🏻,바로 입장
한양대점,2025년 7월 16일 수요일,잉77,안주가 진짜 맛있어서 또와요,바로 입장
한양대점,2025년 7월 15일 화요일,정희원16,새로 오픈해서 그런지 깨끗하고 음식도 맛있어서 좋아요 !,바로 입장
한양대점,2025년 7월 3일 목요일,21kranzcar,안주 분위기 술 모든게 완벽합니다👍👍👍,바로 입장
한양대점,2025년 7월 5일 토요일,jgj96,특이한 가게,바로 입장
한양대점,2025년 7월 5일 토요일,Unlucky6,음식이 맛있고 분위기가 좋았습니다!!,바로 입장
한양대점,2025년 6월 29일 일요일,kli****,닭전골 정말맛있구요 다음에도 또올것같아요!!분위기좋음,바로 입장
한양대점,2025년 6월 20일 금요일,엘프고처럼,안주가 깔끔하고 맛있어요. 재방문 의사 있습니다.,바로 입장
